EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Density(in),nWeakComp(in),pWeakComp(in),2StepReach(in),ReachEffic(in),Broker(in),nBroker(in),EgoBetween(in),nEgoBetween(in),Size(out),Ties(out),Pairs(out),Density(out),nWeakComp(out),pWeakComp(out),2StepReach(out),ReachEffic(out),Broker(out),nBroker(out),EgoBetween(out),nEgoBetween(out),Size(un),Ties(un),Pairs(un),Density(un),nWeakComp(un),pWeakComp(un),2StepReach(un),ReachEffic(un),Broker(un),nBroker(un),EgoBetween(un),nEgoBetween(un),Outdeg,Indeg,nOutdeg,nIndeg,Degree,NrmDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,inCloseness,outCloseness,Betweenness,nBetweenness,InfoCent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
4.142857075,0.591836751,0.444019288,0.044991985,5,2,20,10,3,60,2.80898881,60.97560883,9,0.449999988,0,0,2,0,2,0,2,100,4.269662857,90.47618866,1,0.5,0,0,7,10,42,23.80952454,1,14.28571415,5.842696667,62.65060425,16,0.380952388,1,2.380952358,2,5,0.002247191,0.005617978,7,0.7856341,0.001363325,0.192803279,2,771696,488816,0.115330391,0.182072595,2670.884277,0.337569565,0.131594658,58.72901154,11.4190464,0.065913595,0.01281599,4.5,0.642857134,0.262393117,0.019245928,0,2,48,1,0,1,0,4,1,2,0,0,1,4,20,1,4,4,15,0,0,1,4,3,4,4,15,22,3,0.91,6,18,1,14,0,4,1,0,1,3,2,1,6,2.75,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0.5625,0,0,4,0,0,0,0,0,0
2,0.5,0.694444418,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,33.33333206,1,25,4.269662857,67.85713959,4,0.333333343,0,0,4,4,12,33.33333206,1,25,4.269662857,67.85713959,4,0.333333343,0,0,4,0,0.004494382,0,4,0.44893378,0.001233865,0.174494907,4,792990,481417,0.112233445,0.184870914,0,0,0.129497483,69.27741241,1,0.077752426,0.001122335,2.25,0.5625,0.385106266,0.010552254,0,8,71,1,0,1,0,2,1,10,0,0,1,2,36,1,2,2,15,0,0,1,2,12,2,2,15,24,6,1.5,11,21,1,18,2,2,1,0,2,0,5,1,0,0,0,7,6.5,6,1,1,1,0,0,0,0,0,0,0,0,0.718309859,0,0,4,0,1,0,0,0,0
7.884615421,0.657051265,0.312700093,0.164762259,1,0,0,0,1,100,0.224719107,100,0,0,0,0,10,12,90,13.33333302,1,10,16.51685333,73.13433075,39,0.433333337,0,0,11,13,110,11.81818199,1,9.090909004,16.51685333,72.41379547,48.5,0.440909088,9,8.181818008,10,1,0.011235955,0.001123596,12,1.3468014,0.003007304,0.425297052,11,792100,475588,0.112359554,0.187136769,356,0.044994377,0.132916212,95.47968292,2,0.107160136,0.002244669,9.136363983,0.830578506,0.151977345,0.016980244,2,7,273,9,0,1,2,46,2,7,0,0,2,23,23,4,23,39,67,5,7,10,16,115,44,27,68,211,94,0.11,41,162,4,119,0,23,2,72,2,0,10,2,7,2.695652174,0,11,3.608695652,1,9,2.086956522,1,3,0.785714286,0,0,0,0,0,0,0.644688645,0,0,3,0,0,1,1,0,0
1,0.5,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,2.022471905,81.8181839,0.5,0.25,0,0,2,1,2,50,1,50,2.022471905,81.8181839,0.5,0.25,0,0,2,0,0.002247191,0,2,0.22446689,0.000133685,0.018905967,2,792990,475054,0.112233445,0.187347129,0,0,0.125208288,74.44805145,1,0.083555616,0.001122335,1,0.5,0.600020647,4.97E-05,0,18,50,1,0,1,0,2,1,19,0,9,1,2,18,1,2,2,21,0,0,1,2,32,2,2,17,42,4,0.43,8,21,1,18,1,2,1,0,2,0,3,1,0,0,0,8,8,8,1,1,1,0,0,0,0,0,0,0,0,0.52,0,0,2,0,0,1,1,0,0
2.571428537,0.428571433,0.56550926,0.026814366,5,14,20,70,1,20,0.561797738,21.73913002,3,0.150000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,20,70,1,20,0.561797738,21.73913002,3,0.150000006,0,0,0,5,0,0.005617978,6,0.6734007,5.10E-16,7.21E-14,1,788540,792990,0.112866819,0.112233445,0,0,0.041533336,1,6,0.001122335,0.006734007,1.899999976,0.379999995,0.691734731,0.027838852,0,3,100,1,0,1,0,15,1,3,0,0,1,15,15,2,15,15,28,2,7,1,13,26,15,15,28,66,25,0.23,19,53,1,40,0,15,1,76,1,4,1,1,26,10.93333333,0,8,1.866666667,1,1,1,1,0,0,0,0,0,0,0,0,0.89,0,0,2,0,1,1,1,1,1
1.9375,0.387499988,0.63749814,0.077009097,4,7,12,58.33333206,1,25,0.561797738,27.77777863,2.5,0.208333328,0.833333313,6.944444656,4,8,12,66.66666412,1,25,0.561797738,25,2,0.166666672,0.5,4.166666508,5,11,20,55,1,20,0.561797738,20.83333397,4.5,0.224999994,0.833333313,4.166666508,4,4,0.004494382,0.004494382,5,0.56116724,4.24E-16,5.99E-14,4,789430,789430,0.11273957,0.11273957,0.833333313,0.000105324,0.041533336,5,5,0.005611672,0.005611672,1.9375,0.387499988,0.6374982,0.077009052,0,7,145,1,0,1,0,13,1,9,0,0,1,13,38,2,13,13,20,0,0,1,13,52,13,13,21,83,35,0.46,24,56,1,42,1,13,1,0,2,1,5,2,16,5.230769231,0,12,5.615384615,1,1,1,1,0,0,0,0,0,0,0,0,0.648275862,0,0,3,0,0,1,2,0,0
1.9375,0.387499988,0.63749814,0.077009097,4,7,12,58.33333206,1,25,0.561797738,27.77777863,2.5,0.208333328,0.833333313,6.944444656,4,8,12,66.66666412,1,25,0.561797738,25,2,0.166666672,0.5,4.166666508,5,11,20,55,1,20,0.561797738,20.83333397,4.5,0.224999994,0.833333313,4.166666508,4,4,0.004494382,0.004494382,5,0.56116724,4.24E-16,5.99E-14,4,789430,789430,0.11273957,0.11273957,0.833333313,0.000105324,0.041533336,5,5,0.005611672,0.005611672,1.9375,0.387499988,0.6374982,0.077009052,0,6,128,1,0,1,0,12,1,8,0,1,1,12,39,2,12,12,17,0,0,1,12,42,12,12,18,70,26,0.56,19,44,1,31,0,12,1,0,2,1,4,2,11,2.5,0,10,5.666666667,1,1,1,1,0,0,0,0,0,0,0,0,0.921875,0,0,2,0,0,1,1,0,0
1.25,0.3125,0.79588294,0.066880241,3,6,6,100,1,33.33333206,0.561797738,33.33333206,0,0,0,0,3,4,6,66.66666412,1,33.33333206,0.561797738,31.25,1,0.166666672,0,0,4,9,12,75,1,25,0.561797738,23.80952454,1.5,0.125,0,0,3,3,0.003370787,0.003370787,4,0.44893378,3.62E-16,5.13E-14,3,789431,789431,0.112739429,0.112739429,0,0,0.041461881,4.5,4.5,0.005050505,0.005050505,1.249999881,0.31249997,0.704665601,0.069853626,0,7,79,1,0,1,0,7,1,8,0,0,1,7,22,2,7,7,11,0,0,1,7,29,7,7,12,47,14,0.47,10,26,1,18,0,7,1,0,3,0,3,2,14,3.714285714,0,11,7.142857143,1,1,1,1,0,0,0,0,0,0,0,0,0.873417722,0,0,2,0,0,1,1,0,0
1.642857194,0.328571439,0.672738075,0.086221449,3,4,6,66.66666412,1,33.33333206,0.561797738,35.7142868,1,0.166666672,0,0,4,9,12,75,1,25,0.561797738,25,1.5,0.125,0,0,5,12,20,60,1,20,0.561797738,20.83333397,4,0.200000003,0.333333343,1.666666627,4,3,0.004494382,0.003370787,5,0.56116724,4.24E-16,5.99E-14,4,789431,789430,0.112739429,0.11273957,0.333333343,4.21E-05,0.041533336,5,4.5,0.005611672,0.005050505,1.642856956,0.328571379,0.672738135,0.086221479,0,6,87,1,0,1,0,8,1,6,0,0,1,8,30,2,8,8,12,0,0,1,8,26,8,8,13,46,13,0.65,11,26,1,17,0,8,1,0,3,0,3,2,13,3.75,0,9,5.75,1,1,1,1,0,0,0,0,0,0,0,0,0.885057471,0,0,2,0,0,1,2,0,0
1,0.5,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,8.20224762,87.95180511,0.5,0.25,0,0,2,1,2,50,1,50,8.20224762,87.95180511,0.5,0.25,0,0,2,0,0.002247191,0,2,0.22446689,0.002786769,0.394108653,2,792990,482835,0.112233445,0.184327975,0,0,0.126359269,83.05833435,1,0.093219228,0.001122335,1,0.5,0.524419367,2.09E-06,0,4,94,1,0,1,0,7,1,4,0,0,1,7,40,1,7,7,19,0,0,1,7,14,7,7,19,34,7,1.18,20,26,1,18,0,7,1,0,4,0,1,1,0,0,0,4,2.285714286,2,1,1,1,0,0,0,0,0,0,0,0,0.946808511,0,0,2,0,0,0,0,0,0
1,0.5,1.125,0,1,0,0,0,1,100,0.224719107,100,0,0,0,0,1,0,0,0,1,100,8.764044762,98.73417664,0,0,0,0,2,1,2,50,1,50,8.764044762,96.29629517,0.5,0.25,0,0,1,1,0.001123596,0.001123596,2,0.22446689,0.000500921,0.070840955,1,792100,489160,0.112359554,0.181944564,0,0,0.123788685,73.20319366,2,0.082158469,0.002244669,1.25,0.625,0.818869174,0.10330645,0,3,37,1,0,1,0,6,1,3,0,0,1,6,4,1,6,6,12,0,3,1,6,6,6,6,12,25,6,0.16,8,18,1,11,0,6,1,66,1,0,1,1,2,1.5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.837837838,0,0,2,0,0,0,0,0,0
1,0.5,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,8.764044762,96.29629517,0.5,0.25,0,0,2,1,2,50,1,50,8.764044762,96.29629517,0.5,0.25,0,0,2,0,0.002247191,0,2,0.22446689,0.000500921,0.070840955,2,792990,488270,0.112233445,0.182276204,0,0,0.123788685,74.20319366,1,0.083280802,0.001122335,1.25,0.625,0.818869174,0.10330645,0,11,24,1,0,1,0,1,1,14,0,1,1,1,5,1,1,1,5,0,0,1,1,9,1,1,5,15,8,0.33,4,13,1,11,2,1,1,0,1,0,2,1,1,1,1,6,6,6,1,1,1,0,0,0,0,0,0,0,0,0.916666667,0,0,2,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,3.370786428,100,0,0,0,0,1,0,0,0,1,100,3.370786428,100,0,0,0,0,1,0,0.001123596,0,1,0.112233445,0.000363625,0.051424392,1,792990,484720,0.112233445,0.183611155,0,0,0.118572623,75.02379608,1,0.08420179,0.001122335,1,1,1,1,0,5,90,2,0,1,0,9,1,6,0,0,1,7,21,1,7,9,25,3,5,2,4,22,9,7,25,52,17,0.4,17,42,2,33,0,7,1,77,1,0,1,1,7,2.285714286,1,10,3,0,2,1.285714286,1,5,0.9,0,0,0,0,0,0,0.769230769,0,0,3,0,1,0,0,0,0
2.5,0.625,0.725199997,0.288467973,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,100,0.561797738,62.5,3,0.5,0,0,3,0,6,0,3,100,0.561797738,62.5,3,0.5,0,0,3,0,0.003370787,0,4,0.44893378,2.37E-20,3.35E-18,4,792990,788542,0.112233445,0.112866528,0,0,0.045536105,5,1,0.005611672,0.001122335,3,1,0.333333343,4.07E-08,0,5,216,3,0,1,1,21,1,6,0,0,1,19,30,5,19,21,64,1,8,3,18,62,21,19,64,140,48,0.21,48,112,3,86,0,19,1,82,3,2,7,2,15,2.157894737,0,18,3.052631579,0,3,1.105263158,1,2,0.24,0,0,0,0,0,0,0.939814815,0,0,2,0,0,0,0,0,0
5.111111164,0.730158746,0.438614547,0.208287939,2,1,2,50,1,50,3.370786428,88.23529053,0.5,0.25,1,50,7,9,42,21.4285717,2,28.5714283,17.07865143,70.69767761,16.5,0.392857134,6.166666508,14.68253994,7,9,42,21.4285717,2,28.5714283,17.07865143,70.69767761,16.5,0.392857134,6.166666508,14.68253994,7,2,0.007865168,0.002247191,7,0.7856341,0.004074636,0.57624054,7,703307,485387,0.126545027,0.183358848,197.7616882,0.024994843,0.132306769,87.80472565,36.95000458,0.098546267,0.041470263,5.444444656,0.777777791,0.233845532,0.142481327,11,21,499,9,1,1,0,54,4,28,7,4,4,14,103,1,14,50,86,0,13,10,2,241,50,14,88,336,132,0.31,62,220,9,166,2,7,4,81,1,0,7,1,10,4.857142857,1,26,7.571428571,1,120,12.42857143,1,4,1.75,0,2,2,2,2,2,0.348697395,0.5,0,7,2,5,0,0,0,0
1.75,0.4375,0.777670085,0.049621288,1,0,0,0,1,100,0.786516845,100,0,0,0,0,3,5,6,83.33333588,1,33.33333206,4.606741428,71.92982483,0.5,0.083333336,0,0,3,5,6,83.33333588,1,33.33333206,4.606741428,71.92982483,0.5,0.083333336,0,0,3,1,0.003370787,0.001123596,4,0.44893378,0.000843366,0.11926996,4,703407,485603,0.126527026,0.183277279,0,0,0.128725708,76.19047546,27.48334312,0.085511193,0.030845502,1.375,0.458333343,0.529608488,0.077812634,0,18,133,7,1,2,0,14,4,19,0,1,4,4,27,2,4,14,33,0,10,7,3,54,14,8,33,100,42,0.27,7,75,7,58,0,4,4,0,1,0,4,2,7,6,4,11,9.5,7,12,4.75,1,5,3.142857143,0,0,0,0,0,0,0.766917293,0,0,3,0,1,0,0,0,0
6.681818008,0.668181837,0.377895027,0.236538097,0,0,0,0,0,0,0,0,0,0,0,0,9,7,72,9.722222328,2,22.22222137,31.46067429,75.47169495,32.5,0.451388896,0,0,9,7,72,9.722222328,2,22.22222137,31.46067429,75.47169495,32.5,0.451388896,0,0,9,0,0.010112359,0,10,1.12233448,0.008366112,1.183146834,10,792990,482324,0.112233445,0.18452327,0,0,0.132954955,119.8928452,1,0.13455987,0.001122335,8.055555344,0.895061731,0.123063646,0.002608955,15,12,844,18,0,2,15,77,3,22,2,6,3,26,284,2,26,66,127,2,14,18,9,271,74,41,117,428,188,0.66,139,305,10,238,2,24,3,90,2,0,13,2,16,4.423076923,1,23,5.923076923,1,137,8.346153846,1,4,1.103448276,0,3,3,2,6,6,0.509478673,0.666666667,0,4,2,8,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,8.764044762,98.73417664,0,0,0,0,1,0,0,0,1,100,8.764044762,98.73417664,0,0,0,0,1,0,0.001123596,0,1,0.112233445,0.000481054,0.068031281,1,792990,489160,0.112233445,0.181944564,0,0,0.11894539,73.20319366,1,0.082158469,0.001122335,1,1,1,1,0,4,84,2,0,1,0,7,1,9,0,4,1,5,41,1,5,7,14,0,1,2,5,11,7,5,14,31,9,1.32,12,23,2,15,0,5,1,40,2,0,1,1,4,1.6,0,4,2.2,1,2,1.4,1,1,0.571428571,0,0,0,0,0,0,0.583333333,0,0,3,0,1,0,0,0,0
1.166666627,0.583333313,1.003086448,0.109508358,1,0,0,0,1,100,0.224719107,66.66666412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.224719107,66.66666412,0,0,0,0,0,1,0,0.001123596,2,0.22446689,8.40E-21,1.19E-18,1,791211,792990,0.112485796,0.112233445,0,0,0.043353863,1,2.5,0.001122335,0.002805836,1,1,1,1,4,11,563,25,0,1,32,90,3,14,13,1,3,24,49,7,24,79,141,0,5,31,20,279,79,24,135,411,193,0.12,104,328,25,268,1,11,4,94,2,0,4,2,16,4.333333333,0,17,5.041666667,1,53,5.708333333,1,5,1.272727273,0,1,1,1,4,4,0.719360568,1,0,2,1,0,0,0,0,0
1.75,0.583333313,0.84375,0.210309923,1,0,0,0,1,100,0.337078661,75,0,0,0,0,1,0,0,0,1,100,0.224719107,66.66666412,0,0,0,0,2,0,2,0,2,100,0.561797738,71.42857361,1,0.5,1,50,1,1,0.001123596,0.001123596,3,0.33670035,1.77E-20,2.51E-18,2,792100,792100,0.112359554,0.112359554,1,0.000126389,0.045245059,2,2,0.002244669,0.002244669,2,1,0.5,0,1,20,257,9,0,1,14,23,4,24,1,1,4,5,28,2,5,18,118,0,3,14,4,146,18,5,62,194,52,0.14,37,114,9,96,3,4,5,66,3,0,2,1,15,6.6,2,15,8.8,3,27,8.6,1,3,1.375,0,0,0,0,0,0,0.976653696,0,0,1,0,1,0,0,0,0
1.75,0.583333313,0.84375,0.210309923,2,0,2,0,2,100,0.337078661,75,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,100,0.337078661,75,1,0.5,0,0,0,2,0,0.002247191,3,0.33670035,1.10E-20,1.55E-18,1,790321,792990,0.112612471,0.112233445,0,0,0.044426162,1,3.5,0.001122335,0.003928171,2,1,0.5,0,8,7,553,10,1,1,2,68,2,12,1,3,2,35,170,4,35,66,94,1,15,11,25,172,66,38,87,301,122,0.56,82,209,10,145,0,34,2,84,2,1,3,2,12,3.485714286,1,14,3.6,1,72,3.6,1,3,0.65,0,1,1,1,3,3,0.965641953,1,0,1,1,1,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.224719107,66.66666412,0,0,0,0,1,0,0,0,1,100,0.224719107,66.66666412,0,0,0,0,1,0,0.001123596,0,1,0.112233445,3.72E-21,5.26E-19,1,792990,792100,0.112233445,0.112359554,0,0,0.043105073,2,1,0.002244669,0.001122335,1,1,1,1,0,3,141,1,0,1,34,7,1,8,0,4,1,7,52,1,7,7,57,0,4,1,7,40,7,7,52,71,6,0.73,18,58,1,50,0,7,1,98,2,0,2,1,4,1,0,3,1.285714286,0,1,1,1,0,0,0,0,0,0,0,0,0.773049645,0,0,2,0,0,0,0,0,0
0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792990,792990,0.112233445,0.112233445,0,0,0.009322081,1,1,0.001122335,0.001122335,0,0,0,,1,2,82,1,0,1,11,1,1,2,0,0,1,1,34,1,1,1,20,0,2,1,0,21,1,1,19,36,7,0.94,12,26,1,22,0,1,1,100,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.841463415,0,0,2,0,0,0,0,0,0
1.75,0.583333313,0.84375,0.210309923,1,0,0,0,1,100,0.337078661,75,0,0,0,0,1,0,0,0,1,100,0.112359554,50,0,0,0,0,2,0,2,0,2,100,0.449438214,66.66666412,1,0.5,1,50,1,1,0.001123596,0.001123596,3,0.33670035,1.64E-20,2.32E-18,2,792100,792100,0.112359554,0.112359554,1,0.000126389,0.044695828,2,2,0.002244669,0.002244669,2,1,0.5,0,0,10,553,4,0,1,13,56,2,12,1,1,2,30,76,7,30,52,155,2,11,5,28,235,52,30,144,389,138,0.2,88,282,4,231,1,29,2,94,2,0,6,3,21,3.066666667,0,27,5.533333333,1,3,1.5,1,2,0.710526316,0,1,1,1,9,2,0.98915009,1,0,1,1,1,0,0,0,0
1.166666627,0.583333313,1.003086448,0.109508358,1,0,0,0,1,100,0.337078661,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.337078661,75,0,0,0,0,0,1,0,0.001123596,2,0.22446689,1.21E-20,1.71E-18,1,792100,792990,0.112359554,0.112233445,0,0,0.044128146,1,2,0.001122335,0.002244669,1,1,1,1,0,6,202,4,0,1,0,28,2,8,0,0,2,17,25,2,17,26,54,4,5,5,13,72,26,17,51,130,46,0.19,47,97,4,70,1,17,2,73,2,0,1,1,11,3.235294118,0,12,3.941176471,1,4,1.529411765,1,1,0.45,0,0,0,0,0,0,0.99009901,0,0,1,0,1,0,0,0,0
2.375,0.59375,0.74946183,0.087437838,1,0,0,0,1,100,0.561797738,83.33333588,0,0,0,0,3,3,6,50,1,33.33333206,9.213482857,90.1098938,1.5,0.25,0,0,4,5,12,41.66666794,1,25,9.325842857,85.56700897,3.5,0.291666657,0.5,4.166666508,3,1,0.003370787,0.001123596,4,0.44893378,0.00066039,0.093393303,3,792100,486480,0.112359554,0.182946891,31.96586227,0.004040124,0.129337266,76.68650055,2,0.0860679,0.002244669,2.5,0.625,0.480350226,0.016709602,0,2,61,1,0,1,0,8,1,3,0,0,1,8,23,1,8,8,13,0,0,1,8,4,8,8,12,26,4,0.88,12,16,1,7,0,8,1,0,1,2,2,2,0,0,0,1,0.5,0,1,1,1,5,0.454545455,0,1,1,1,1,1,0.62295082,1,0,2,1,0,0,0,0,0
11.83333302,0.986111104,0.100694448,0.025122071,8,0,56,0,8,100,1.011235952,100,28,0.5,0,0,4,1,12,8.333333015,3,75,7.191011429,81.01265717,5.5,0.458333343,0,0,12,1,132,0.75757575,11,91.66666412,8.20224762,82.95454407,65.5,0.496212125,32,24.24242401,4,8,0.004494382,0.008988764,12,1.3468014,0.003080991,0.435717881,4,785870,487298,0.113250285,0.182639778,2760,0.348832786,0.128687158,82.22302246,9,0.092281729,0.01010101,11.91666698,0.993055582,0.084079839,8.03E-05,0,8,133,5,0,1,8,11,2,8,3,0,2,5,50,1,5,10,36,2,1,5,3,40,10,5,35,70,18,0.71,15,53,5,44,0,2,2,84,2,0,5,1,11,5.6,3,10,4.4,2,4,1.8,1,2,1,0,0,0,0,0,0,0.69924812,0,0,3,0,0,0,0,0,0
4,1,0.25,0,1,0,0,0,1,100,1.348314643,100,0,0,0,0,3,0,6,0,3,100,2.359550476,87.5,3,0.5,0,0,4,0,12,0,4,100,3.483145952,86.1111145,6,0.5,3,25,3,1,0.003370787,0.001123596,4,0.44893378,0.000344143,0.048669159,3,792100,486737,0.112359554,0.182850286,5,0.000631943,0.128500119,66.51754761,2,0.074654937,0.002244669,4,1,0.25,0,1,9,355,8,0,1,1,37,2,12,2,2,2,21,76,2,21,36,78,10,8,9,10,132,36,23,80,230,97,0.33,51,177,8,140,1,19,2,83,3,0,3,2,10,3.333333333,0,16,5.523809524,0,13,2.19047619,1,3,0.583333333,0,1,1,1,10,5,0.315492958,1,0,5,1,2,0,0,0,0
10.27272701,0.933884323,0.163452715,0.047257315,7,1,42,2.380952358,6,85.7142868,1.685393214,75,20.5,0.488095224,0,0,4,3,12,25,1,25,17.75280952,77.07317352,4.5,0.375,0,0,11,4,110,3.636363745,7,63.63636398,19.21348381,76,53,0.481818169,28,25.45454597,4,7,0.004494382,0.007865168,11,1.234567881,0.002070295,0.292783886,4,781430,489064,0.113893762,0.181980267,2372.645752,0.299875617,0.132573187,80.29005432,10.41666603,0.090112291,0.011690984,10.45454502,0.950413227,0.110090725,0.018961513,0,7,223,15,0,1,0,34,2,10,0,2,2,17,64,1,17,29,39,12,3,17,5,74,32,17,39,132,53,0.48,27,92,12,67,0,17,2,84,2,6,3,1,6,1.882352941,0,18,2.352941176,0,52,4.058823529,1,3,0.526315789,0,0,0,0,0,0,0.479820628,0,0,5,0,1,0,0,0,0
1,1,1,1,1,0,0,0,1,100,6.292134762,98.2456131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,6.292134762,98.2456131,0,0,0,0,0,1,0,0.001123596,1,0.112233445,0.000326893,0.046229683,0,250586,792990,0.355167478,0.112233445,0,0,0.118856378,1,111.2282486,0.001122335,0.124835297,1,1,1,1,7,9,409,20,0,1,1,70,3,17,8,8,3,19,199,1,19,48,46,0,5,30,12,120,48,27,46,184,82,1.08,26,128,20,78,0,11,4,85,1,0,0,1,5,2.263157895,0,11,2.684210526,1,103,7,1,4,1,0,0,0,0,0,0,0.904645477,0,0,1,0,4,0,0,0,0
1.666666627,0.555555582,0.839506149,0.073737845,1,0,0,0,1,100,6.292134762,98.2456131,0,0,0,0,2,1,2,50,1,50,10.5617981,85.45454407,0.5,0.25,0,0,3,2,6,33.33333206,1,33.33333206,14.94382,79.64071655,2,0.333333343,1,16.66666603,2,1,0.002247191,0.001123596,3,0.33670035,0.001110909,0.157106295,2,251471,490039,0.353917539,0.181618199,0.972222209,0.000122878,0.12915425,74.36984253,111.0615845,0.083467834,0.124648243,2.166666746,0.722222209,0.354323924,1.86E-07,0,3,40,1,0,1,0,2,1,3,0,0,1,2,21,1,2,2,9,0,1,1,2,3,2,2,9,14,2,1.5,5,11,1,8,0,2,1,0,1,0,2,2,5,4,3,3,2.5,2,1,1,1,0,0,0,0,0,0,0,0,0.6,0,0,3,0,0,0,0,0,0
2,1,0.5,0,1,0,0,0,1,100,0.561797738,100,0,0,0,0,1,0,0,0,1,100,0.112359554,,0,0,0,0,2,0,2,0,2,100,0.674157321,100,1,0.5,1,50,1,1,0.001123596,0.001123596,2,0.22446689,0.000132195,0.018695125,1,792100,792100,0.112359554,0.112359554,1,0.000126389,0.115736134,2,2,0.002244669,0.002244669,2,1,0.5,0,0,3,94,1,0,1,0,10,1,3,0,0,1,10,36,1,10,10,15,0,3,1,10,13,10,10,15,36,10,1,22,25,1,14,0,10,1,73,1,0,0,2,2,0.9,0,3,1.2,1,1,1,1,0,0,0,0,0,0,0,0,0.957446809,0,0,1,0,1,0,0,0,0
1,1,1,1,1,0,0,0,1,100,0.224719107,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.224719107,100,0,0,0,0,0,1,0,0.001123596,1,0.112233445,5.20E-06,0.000734848,0,791211,792990,0.112485796,0.112233445,0,0,0.104128882,1,2.5,0.001122335,0.002805836,1,1,1,1,0,1,63,1,8,1,0,8,1,1,0,0,1,8,36,1,8,8,10,0,0,1,0,0,8,8,10,10,0,3.6,17,10,1,9,0,8,1,0,0,1,0,0,0,0,0,1,0.375,0,1,1,1,0,0,0,0,0,0,0,0,0.765625,0,0,2,0,0,0,0,0,0
2.5,0.625,0.642361104,0.034802381,1,0,0,0,1,100,0.224719107,100,0,0,0,0,3,2,6,33.33333206,1,33.33333206,6.966291904,75.60975647,2,0.333333343,0,0,4,3,12,25,1,25,6.966291904,73.80952454,4.5,0.375,2,16.66666603,3,1,0.003370787,0.001123596,4,0.44893378,0.001717029,0.24282454,3,792100,484705,0.112359554,0.183616832,218.7861786,0.0276521,0.12982367,77.02380371,2,0.086446472,0.002244669,3,0.75,0.352298886,0.047822818,0,5,91,1,0,1,0,5,1,11,5,5,1,5,49,1,5,5,16,0,0,1,5,17,5,5,16,33,11,1.48,9,27,1,21,0,0,1,0,1,0,3,1,6,4,2,5,3.8,2,1,1,1,0,0,0,0,0,0,0,0,0.813186813,0,0,2,0,1,0,0,0,0
