EffSize,Efficiency,Constraint,Hierarchy,Size(in),Ties(in),Pairs(in),Density(in),nWeakComp(in),pWeakComp(in),2StepReach(in),ReachEffic(in),Broker(in),nBroker(in),EgoBetween(in),nEgoBetween(in),Size(out),Ties(out),Pairs(out),Density(out),nWeakComp(out),pWeakComp(out),2StepReach(out),ReachEffic(out),Broker(out),nBroker(out),EgoBetween(out),nEgoBetween(out),Size(un),Ties(un),Pairs(un),Density(un),nWeakComp(un),pWeakComp(un),2StepReach(un),ReachEffic(un),Broker(un),nBroker(un),EgoBetween(un),nEgoBetween(un),Outdeg,Indeg,nOutdeg,nIndeg,Degree,NrmDegree,Eigenvec,nEigenvec,Power,inFarness,outFarness,inCloseness,outCloseness,Betweenness,nBetweenness,InfoCent,OutdwReach,IndwReach,nOutdwReach,nIndwReach,EffSize(g),Efficiency(g),Constraint(g),Hierarchy(g),CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
3,0.75,0.534722209,0.091584817,3,1,6,16.66666603,2,66.66666412,10.03627586,94.3181839,2.5,0.416666657,0,0,1,0,0,0,1,100,1.692865729,100,0,0,0,0,4,2,12,16.66666603,2,50,11.124547,90.19607544,5,0.416666657,2,16.66666603,1,3,0.00120919,0.003627569,4,0.483091801,0.002022458,0.286018699,1,214193,430220,0.386100382,0.192227229,326.2070313,0.047753777,0.127050161,49.93257523,126.2787094,0.060305044,0.152510524,3.25,0.8125,0.31390211,0.035594311,0,3,30,1,0,1,0,1,1,3,0,0,1,1,21,1,1,1,3,0,0,1,1,1,1,1,3,6,1,3.5,3,4,1,2,0,1,1,0,4,0,0,1,5,5,5,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0.566666667,0,0,2,0,0,0,0,0,0
3,1,0.333333343,0,1,0,0,0,1,100,0.362756968,100,0,0,0,0,2,0,2,0,2,100,11.36638451,92.15686035,1,0.5,0,0,3,0,6,0,3,100,11.48730373,90.47618866,3,0.5,2,33.33333206,2,1,0.00241838,0.00120919,3,0.362318844,0.001645154,0.232659891,2,683929,429010,0.120918982,0.192769393,74.18686676,0.010860291,0.125697955,63.54726028,2,0.076747902,0.002415459,3,1,0.333333343,4.07E-08,0,5,77,3,0,1,0,11,2,5,0,0,2,7,21,1,7,11,14,0,1,3,7,20,11,9,14,46,14,0.46,10,28,3,16,0,7,2,57,2,1,1,1,4,1.571428571,0,4,2.285714286,1,3,1.571428571,1,2,0.888888889,0,0,0,0,0,0,0.831168831,0,0,2,0,0,0,0,0,0
16.61904716,0.830952406,0.192600563,0.2129177,14,9,182,4.945055008,8,57.1428566,11.00362778,61.07382584,86.5,0.475274712,24,13.18681335,7,7,42,16.66666603,1,14.28571415,17.89600945,68.51851654,17.5,0.416666657,1.5,3.571428537,20,36,380,9.473684311,2,10,22.85368729,56.41791153,172,0.452631593,67.83333588,17.85087776,7,14,0.008464329,0.016928658,20,2.415458918,0.008798361,1.244276166,7,599709,426255,0.137900218,0.194015324,1198.14209,0.175397232,0.130974144,78.19444275,52.24998474,0.094437733,0.063103847,16.97619057,0.84880954,0.096774824,0.108586952,0,6,191,5,0,1,0,25,2,10,0,3,2,14,66,1,14,24,30,2,1,6,12,52,24,18,30,101,39,0.65,24,69,5,45,0,14,2,35,2,3,10,1,18,4.285714286,0,6,2.714285714,1,5,1.714285714,1,4,1.0625,0,2,2,2,2,2,0.42408377,0.5,0,3,2,7,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.002748467,0.388691902,1,684756,423791,0.12077295,0.195143357,0,0,0.116396464,76.43852997,1,0.092317067,0.001207729,1,1,1,1,0,3,18,1,0,1,0,1,1,6,0,3,1,1,7,1,1,1,4,0,0,1,1,1,1,1,4,7,1,1,4,5,1,3,0,1,1,0,4,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.666666667,0,0,3,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0,0,1,100,5.199516296,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.002748467,0.388691902,1,684756,423791,0.12077295,0.195143357,0,0,0.116396464,76.4385376,1,0.092317075,0.001207729,1,1,1,1,0,6,64,1,0,1,0,1,1,6,0,0,1,1,40,1,1,1,4,0,0,1,1,4,1,1,4,10,1,4,14,5,1,3,0,1,1,0,4,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.953125,0,0,1,0,1,0,0,0,0
4.277777672,0.534722209,0.436804235,0.137211069,0,0,0,0,0,0,0,0,0,0,0,0,7,8,42,19.04761887,2,28.5714283,13.78476429,66.66666412,17,0.40476191,0,0,7,8,42,19.04761887,2,28.5714283,13.78476429,66.66666412,17,0.40476191,0,0,7,0,0.008464329,0,8,0.966183603,0.007595848,1.074215055,8,684756,423620,0.12077295,0.195222139,0,0,0.129416853,88.28923798,1,0.106629513,0.001207729,5.285714149,0.755102038,0.173077971,0.004430105,0,7,89,1,0,1,0,2,1,12,0,4,1,2,49,2,2,2,15,0,0,1,2,10,2,2,15,23,4,2.13,17,19,1,15,1,2,1,0,4,0,7,1,0,0,0,10,5.5,1,1,1,1,0,0,0,0,0,0,0,0,0.97752809,0,0,1,0,1,0,0,0,0
6,0.857142866,0.356145114,0.118569858,2,0,2,0,2,100,0.483675927,100,1,0.5,0,0,5,4,20,20,2,40,17.77509117,73.13433075,8,0.400000006,0,0,7,5,42,11.90476227,3,42.8571434,17.89600945,72.19512177,18.5,0.440476179,8.5,20.23809433,5,2,0.006045949,0.00241838,7,0.845410645,0.003457005,0.488894314,5,683102,428775,0.121065378,0.192875057,348.8158875,0.051063512,0.128993317,74.91625977,3,0.090478577,0.003623188,6,0.857142866,0.16972512,0.021692805,0,5,221,5,0,1,0,39,2,6,0,0,2,24,44,1,24,39,41,3,3,5,21,74,39,27,45,147,64,0.3,30,109,5,72,0,24,2,77,2,1,5,2,7,2.208333333,0,9,2.958333333,1,6,1.708333333,1,3,0.692307692,0,0,0,0,0,0,0.927927928,0,0,2,0,2,0,0,0,0
1.666666627,0.555555582,0.839506149,0.073737845,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,33.33333206,1,33.33333206,13.66384506,84.96240234,2,0.333333343,0,0,3,2,6,33.33333206,1,33.33333206,13.66384506,84.96240234,2,0.333333343,0,0,3,0,0.003627569,0,3,0.362318844,0.00220441,0.311750591,3,684756,423814,0.12077295,0.195132777,0,0,0.126144931,74.37140656,1,0.089820541,0.001207729,2,0.666666627,0.378166556,0.008219626,0,10,103,2,0,1,0,5,2,12,0,0,2,3,43,1,3,5,12,0,0,2,3,22,5,3,12,38,16,1.13,22,28,2,22,1,3,2,0,3,0,2,1,1,0.666666667,0,8,5.333333333,4,2,1.666666667,1,1,0.8,0,0,0,0,0,0,0.941747573,0,0,2,0,0,0,0,0,0
1,0.333333343,0.92592591,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,50,1,33.33333206,2.176541805,46.15384674,1.5,0.25,0,0,3,3,6,50,1,33.33333206,2.176541805,46.15384674,1.5,0.25,0,0,3,0,0.003627569,0,3,0.362318844,0.000225749,0.031925708,3,684756,428163,0.12077295,0.193150744,0,0,0.124923453,64.11117554,1,0.077428959,0.001207729,1.333333254,0.444444418,0.448315501,0.00032243,0,3,70,1,0,1,0,2,1,6,0,3,1,2,48,1,2,2,4,2,0,1,0,2,2,2,4,9,2,5.33,13,6,1,3,0,2,1,0,3,0,2,1,2,1.5,1,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,5.078597546,100,0,0,0,0,1,0,0,0,1,100,5.078597546,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.001513887,0.214095995,1,684756,429096,0.12077295,0.19273077,0,0,0.116472766,59.34958649,1,0.071678244,0.001207729,1,1,1,1,0,3,22,1,0,1,0,1,1,3,0,0,1,1,15,1,1,1,3,0,0,1,1,1,1,1,3,6,1,2.5,1,4,1,2,0,1,1,0,3,0,0,1,1,1,1,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.590909091,0,0,2,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,3.748488426,100,0,0,0,0,1,0,0,0,1,100,3.748488426,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.000420769,0.059505716,1,684756,428880,0.12077295,0.192827836,0,0,0.116271958,65.57704926,1,0.079199336,0.001207729,1,1,1,1,0,6,127,5,0,1,0,23,2,7,0,0,2,11,26,1,11,23,29,0,2,5,11,44,23,15,29,84,32,0.31,17,61,5,44,0,11,2,63,2,0,1,1,5,2.090909091,1,9,3.363636364,0,5,2,1,3,1.153846154,0,0,0,0,0,0,0.874015748,0,0,2,0,1,0,0,0,0
2,1,0.5,0,1,0,0,0,1,100,9.310761452,100,0,0,0,0,1,0,0,0,1,100,5.078597546,100,0,0,0,0,2,0,2,0,2,100,12.57557392,87.3949585,1,0.5,1,50,1,1,0.00120919,0.00120919,2,0.241545901,0.002926879,0.413923174,1,213389,429918,0.387555122,0.192362264,572.1520386,0.083757922,0.123800077,59.18292236,169.8262024,0.071476959,0.205104113,2,1,0.5,0,0,3,22,1,0,1,0,1,1,3,0,0,1,1,15,1,1,1,3,0,0,1,1,1,1,1,3,6,1,2.5,1,4,1,2,0,1,1,0,3,0,0,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0.590909091,0,0,2,0,0,0,0,0,0
1,1,1,1,1,0,0,0,1,100,2.176541805,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,2.176541805,100,0,0,0,0,0,1,0,0.00120919,1,0.12077295,0.000230543,0.032603677,0,214512,684756,0.38552621,0.12077295,0,0,0.115849674,1,87.19174957,0.001207729,0.105304047,1,1,1,1,0,3,35,1,0,1,0,2,1,3,0,0,1,2,21,1,2,2,5,0,0,1,2,2,2,2,5,10,2,2.1,4,7,1,4,0,2,1,0,2,0,0,1,4,2,0,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.628571429,0,0,2,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.483675927,100,0,0,0,0,1,0,0,0,1,100,0.483675927,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,7.95E-06,0.0011247,1,684756,683929,0.12077295,0.120918982,0,0,0.107043505,2,1,0.002415459,0.001207729,1,1,1,1,1,6,85,3,0,1,0,13,2,6,0,0,2,8,15,1,8,13,18,2,2,3,5,34,13,8,20,59,31,0.25,11,51,3,38,0,8,2,56,1,0,0,2,8,3.125,0,6,2.625,1,3,1.5,1,2,0.8,0,0,0,0,0,0,0.811764706,0,0,2,0,0,0,0,0,0
3.400000095,0.680000007,0.555211127,0.080573082,4,3,12,25,2,50,18.25876617,85.79545593,4.5,0.375,0,0,1,0,0,0,1,100,3.748488426,100,0,0,0,0,5,7,20,35,2,40,19.83071327,79.22705078,6.5,0.324999988,3,15,1,4,0.00120919,0.00483676,5,0.603864729,0.003726129,0.526954293,1,213328,429705,0.387665927,0.192457616,310,0.045381218,0.127748609,65.24372101,179.009491,0.078796767,0.216195032,3.599999905,0.719999969,0.228894711,0.003129729,0,6,87,5,0,1,0,15,2,6,0,0,2,7,22,1,7,15,18,0,2,5,7,24,15,10,20,53,22,0.42,12,42,5,27,0,7,2,50,2,0,1,1,5,3.714285714,1,3,2,1,5,2.142857143,1,3,1.333333333,0,0,0,0,0,0,0.827586207,0,0,2,0,1,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,0.604594946,100,0,0,0,0,1,0,0,0,1,100,0.604594946,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.000155418,0.021979364,1,684756,429188,0.12077295,0.192689449,0,0,0.113504939,54.3055954,1,0.06558647,0.001207729,1,1,1,1,0,6,114,3,0,1,0,8,1,7,0,0,1,6,42,1,6,8,16,0,2,3,6,25,8,6,16,46,17,0.91,26,33,3,24,1,6,1,66,2,0,1,1,1,0.666666667,0,6,2.833333333,0,4,1.5,1,1,0.375,0,0,0,0,0,0,0.938596491,0,0,2,0,0,0,0,0,0
5.857142925,0.836734712,0.291241497,0.086409874,7,4,42,9.523809433,4,57.1428566,12.45465565,77.44361115,19,0.452380955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,42,9.523809433,4,57.1428566,12.45465565,77.44361115,19,0.452380955,0,0,0,7,0,0.008464329,7,0.845410645,0.001259851,0.178169876,0,211241,684756,0.391495973,0.12077295,0,0,0.129019335,1,158.3710327,0.001207729,0.191269368,6.214285851,0.887755096,0.166430786,0.009046274,0,1,37,1,1,1,0,1,1,4,0,3,1,1,26,1,1,1,5,0,0,1,0,0,1,1,5,6,0,4.33,5,5,1,4,0,1,1,0,0,10,0,0,5,5,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.621621622,0,0,2,0,1,0,0,0,0
0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684756,684756,0.12077295,0.12077295,0,0,0.00930813,1,1,0.001207729,0.001207729,0,0,0,,0,5,8,2,0,1,0,2,2,5,0,0,2,1,0,1,1,2,4,0,0,2,1,3,2,1,4,7,3,0,1,7,2,4,0,1,2,0,1,0,0,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,9,0,1,1,0,1,1,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,1.813784719,100,0,0,0,0,1,0,0,0,1,100,1.813784719,100,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.000228022,0.032247182,1,684756,428912,0.12077295,0.192813441,0,0,0.115744144,64.52902222,1,0.077933602,0.001207729,1,1,1,1,0,6,97,3,0,1,0,13,2,8,1,1,2,7,29,1,7,13,13,0,0,3,7,23,13,7,13,50,19,0.58,18,32,3,18,0,6,2,0,3,0,4,1,6,3.714285714,1,4,2.428571429,2,4,2.142857143,1,1,0.7,0,0,0,0,0,0,0.525773196,0,0,3,0,0,0,0,0,0
2.5,0.625,0.642361104,0.034802381,1,0,0,0,1,100,0.846432865,87.5,0,0,0,0,3,1,6,16.66666603,2,66.66666412,9.794437408,93.10344696,2.5,0.416666657,0,0,4,3,12,25,1,25,9.794437408,85.26316071,4.5,0.375,1,8.333333015,3,1,0.003627569,0.00120919,4,0.483091801,0.000808881,0.1143931,3,683929,427089,0.120918982,0.193636462,0.333333343,4.88E-05,0.12494377,73.86508179,2,0.089209035,0.002415459,2.625,0.65625,0.374929219,0.009954894,0,4,79,3,0,1,0,11,1,4,0,0,1,8,23,1,8,11,17,0,4,3,8,17,11,8,17,44,15,0.52,12,32,3,20,0,8,1,65,1,0,1,3,6,2.5,1,5,2.125,1,3,1.375,1,2,0.818181818,0,0,0,0,0,0,0.772151899,0,0,3,0,0,0,0,0,0
1.666666627,0.555555582,0.839506149,0.073737845,1,0,0,0,1,100,0.846432865,87.5,0,0,0,0,2,1,2,50,1,50,0.725513935,60,0.5,0.25,0,0,3,2,6,33.33333206,1,33.33333206,0.967351854,44.44444275,2,0.333333343,1,16.66666603,2,1,0.00241838,0.00120919,3,0.362318844,0.000110158,0.015578711,2,683929,683102,0.120918982,0.121065378,0.333333343,4.88E-05,0.121626124,3,2,0.003623188,0.002415459,1.666666627,0.555555522,0.518030405,0.013551392,0,4,78,2,0,1,0,9,1,5,0,1,1,7,32,1,7,9,13,0,1,2,7,14,9,7,13,35,12,0.91,11,25,2,15,0,7,1,14,2,0,2,1,4,2.285714286,1,4,2.428571429,1,2,1.285714286,1,1,0.444444444,0,0,0,0,0,0,0.743589744,0,0,3,0,0,0,0,0,0
4.5,0.5625,0.439052731,0.144232705,0,0,0,0,0,0,0,0,0,0,0,0,7,7,42,16.66666603,1,14.28571415,17.04957771,81.50289154,17.5,0.416666657,0,0,7,7,42,16.66666603,1,14.28571415,17.04957771,81.50289154,17.5,0.416666657,0,0,7,0,0.008464329,0,8,0.966183603,0.002323489,0.328590989,8,684756,423760,0.12077295,0.195157632,0,0,0.126922071,80.0983963,1,0.096737191,0.001207729,5.285714149,0.755102038,0.288525075,0.092092693,0,4,210,4,0,1,0,42,1,5,0,0,1,25,39,2,25,35,51,2,3,7,23,64,35,33,52,139,52,0.28,32,104,4,67,0,25,2,69,2,0,8,1,5,2.52,0,8,2.88,1,4,1.4,1,1,0.285714286,0,3,3,2,38,0,0.795238095,0.666666667,0,3,2,0,0,0,0,0
0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684756,684756,0.12077295,0.12077295,0,0,0.00930813,1,1,0.001207729,0.001207729,0,0,0,,0,3,46,1,0,1,0,4,1,3,0,0,1,4,22,1,4,4,9,0,1,1,4,4,4,4,9,18,4,1.22,6,13,1,8,0,4,1,25,1,0,0,1,3,1.75,0,2,1.75,1,1,1,1,0,0,0,0,0,0,0,0,0.717391304,0,0,2,0,0,0,0,0,0
2.5,0.625,0.68359375,0.167751104,3,0,6,0,3,100,0.846432865,63.63636398,3,0.5,0,0,1,0,0,0,1,100,0.725513935,100,0,0,0,0,4,3,12,25,1,25,0.967351854,47.05882263,4.5,0.375,0,0,1,3,0.00120919,0.003627569,4,0.483091801,0.000110501,0.015627271,1,681449,683929,0.121359043,0.120918982,0,0,0.122983322,2,4.5,0.002415459,0.005434783,2.5,0.625,0.465277791,0.068718083,0,1,27,1,1,1,0,1,1,1,0,0,1,1,22,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.5,1,3,1,2,0,1,1,0,0,2,1,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.481481481,0,0,2,0,1,0,0,0,0
2.5,0.625,0.642361104,0.034802381,1,0,0,0,1,100,0.846432865,87.5,0,0,0,0,3,1,6,16.66666603,2,66.66666412,9.915356636,94.25287628,2.5,0.416666657,0,0,4,3,12,25,1,25,9.915356636,86.31578827,4.5,0.375,1,8.333333015,3,1,0.003627569,0.00120919,4,0.483091801,0.00152315,0.215405896,3,683929,427416,0.120918982,0.193488315,0.333333343,4.88E-05,0.124960423,62.01512527,2,0.074897498,0.002415459,2.625,0.65625,0.374857426,0.00996717,0,4,80,2,0,1,0,11,1,4,0,0,1,9,22,1,9,11,18,0,4,2,9,17,11,9,18,45,15,0.49,13,33,2,21,0,9,1,66,1,0,1,3,7,2.444444444,1,5,2,1,2,1.222222222,1,1,0.363636364,0,0,0,0,0,0,0.725,0,0,3,0,0,0,0,0,0
1,0.5,1.125,0,1,0,0,0,1,100,0.846432865,87.5,0,0,0,0,1,0,0,0,1,100,0.725513935,100,0,0,0,0,2,1,2,50,1,50,0.967351854,57.1428566,0.5,0.25,0,0,1,1,0.00120919,0.00120919,2,0.241545901,0.000105541,0.01492577,1,683929,683929,0.120918982,0.120918982,0,0,0.119399652,2,2,0.002415459,0.002415459,1,0.5,0.666808426,0.000306556,0,4,93,2,0,1,0,14,1,4,0,0,1,10,30,1,10,14,19,0,4,2,10,18,14,10,19,49,16,0.61,14,35,2,21,0,10,1,72,1,0,0,2,3,1.4,1,4,1.7,1,2,1.3,1,1,0.416666667,0,0,0,0,0,0,0.817204301,0,0,2,0,2,0,0,0,0
3.666666746,0.611111104,0.499930561,0.075708829,6,7,30,23.33333397,1,16.66666603,0.967351854,32,11.5,0.383333325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,30,23.33333397,1,16.66666603,0.967351854,32,11.5,0.383333325,0,0,0,6,0,0.007255139,6,0.724637687,0.000207714,0.02937522,0,679794,684756,0.121654503,0.12077295,0,0,0.124515451,1,7,0.001207729,0.008454106,3.666666508,0.611111104,0.442550898,0.068249278,0,1,29,1,4,1,0,4,1,1,0,0,1,4,21,1,4,4,6,0,0,1,0,0,4,4,6,7,0,3,1,6,1,5,0,4,1,0,0,3,0,0,6,3.25,1,1,0.75,0,1,1,1,0,0,0,0,0,0,0,0,0.448275862,0,0,3,0,0,0,0,0,0
0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684756,684756,0.12077295,0.12077295,0,0,0.00930813,1,1,0.001207729,0.001207729,0,0,0,,0,3,70,1,0,1,0,12,1,3,0,0,1,12,6,3,12,12,22,0,6,1,12,12,12,12,22,49,12,0.12,15,34,1,19,0,12,1,50,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.928571429,0,0,2,0,0,0,0,0,0
1,0.5,1.125,0,2,1,2,50,1,50,1.330108881,78.57142639,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,1.330108881,78.57142639,0.5,0.25,0,0,0,2,0,0.00241838,2,0.241545901,0.000366777,0.051870052,0,212462,684756,0.389246076,0.12077295,0,0,0.122071184,1,124.3208847,0.001207729,0.150145993,1,0.5,0.668641984,0.004259926,0,3,38,1,0,1,0,2,1,3,0,0,1,2,23,1,2,2,5,0,0,1,2,2,2,2,5,10,2,2.3,5,7,1,4,0,2,1,0,2,0,0,1,3,3,3,1,1,1,1,1,1,5,1,0,0,0,0,0,0,0.552631579,0,0,2,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,1.209189892,90.90908813,0,0,0,0,1,0,0,0,1,100,1.209189892,90.90908813,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.000228541,0.032320645,1,684756,423957,0.12077295,0.195066959,0,0,0.11492084,67.13220215,1,0.081077538,0.001207729,1,1,1,1,0,16,66,6,0,1,0,10,5,19,0,3,5,2,18,1,2,9,18,1,0,7,1,22,9,2,20,43,15,0.42,5,35,6,26,0,2,5,0,4,0,1,1,4,2,0,11,8.5,6,10,6.5,3,4,3.25,1,0,0,0,0,0,0.666666667,0,0,2,0,0,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,100,1.209189892,90.90908813,0,0,0,0,1,0,0,0,1,100,1.209189892,90.90908813,0,0,0,0,1,0,0.00120919,0,1,0.12077295,0.000228541,0.032320645,1,684756,423957,0.12077295,0.195066959,0,0,0.11492084,67.13220215,1,0.081077538,0.001207729,1,1,1,1,0,5,34,2,0,1,1,5,2,5,2,0,2,3,3,1,3,5,11,0,0,2,3,8,5,3,11,24,7,0.12,7,18,2,12,0,1,2,33,4,0,0,1,2,1.666666667,1,3,2,1,2,1.666666667,1,1,0.8,0,0,0,0,0,0,0.705882353,0,0,2,0,0,0,0,0,0
3.799999952,0.75999999,0.451111108,0.056283515,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,15,2,40,10.15719509,81.55339813,8.5,0.425000012,0,0,5,3,20,15,2,40,10.15719509,81.55339813,8.5,0.425000012,0,0,5,0,0.006045949,0,5,0.603864729,0.002469728,0.349272281,5,684756,423767,0.12077295,0.195154414,0,0,0.12782523,77.34520721,1,0.093412086,0.001207729,3.799999952,0.75999999,0.291396141,0.040242437,0,3,120,2,0,1,0,20,1,3,2,0,1,17,24,1,17,20,33,0,0,2,17,27,20,17,33,75,24,0.32,21,57,2,36,0,15,1,0,4,0,3,1,2,0.235294118,0,4,1.529411765,0,2,1.176470588,1,1,0.263157895,0,0,0,0,0,0,0.641666667,0,0,3,0,3,0,0,0,0
7.75,0.704545438,0.354139656,0.271202832,4,0,12,0,4,100,0.967351854,88.8888855,6,0.5,0,0,6,4,30,13.33333302,2,33.33333206,18.37968636,70.04608154,13,0.433333337,0,0,10,7,90,7.777777672,3,30,18.6215229,68.14159393,41.5,0.461111099,20,22.22222137,6,4,0.007255139,0.00483676,11,1.328502417,0.005503439,0.778303802,7,681448,424468,0.121359222,0.194832116,813.4269409,0.119078398,0.129581615,86.68567657,5,0.104692847,0.006038647,8.850000381,0.88499999,0.133522421,0.02946794,2,8,271,8,0,1,5,43,2,8,3,0,2,20,41,5,20,42,56,9,3,8,9,118,42,28,58,206,85,0.2,24,143,8,98,0,17,2,92,3,4,6,2,14,3.2,0,12,3.95,1,11,2.35,1,5,0.923076923,0,2,2,2,6,6,0.767527675,0.5,0,3,2,1,0,0,0,0
1,0.5,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,50,1,50,6.650544167,91.66666412,0.5,0.25,0,0,2,1,2,50,1,50,6.650544167,91.66666412,0.5,0.25,0,0,2,0,0.00241838,0,2,0.241545901,0.000875925,0.123874456,2,684756,423787,0.12077295,0.195145205,0,0,0.123257607,74.47855377,1,0.089949943,0.001207729,1,0.5,0.562808216,0.00405777,0,3,46,2,0,1,0,5,1,5,2,1,1,3,22,1,3,4,9,0,0,3,3,5,4,3,9,17,5,1.29,8,14,2,9,0,1,2,0,4,0,0,1,2,1,0,4,2.333333333,1,2,1.333333333,1,1,0.6,0,0,0,0,0,0,0.695652174,0,0,3,0,2,0,0,0,0
3.5,0.875,0.40625,0.054754179,2,0,2,0,2,100,1.209189892,83.33333588,1,0.5,0,0,2,1,2,50,1,50,0.483675927,57.1428566,0.5,0.25,0,0,4,1,12,8.333333015,3,75,1.57194674,68.42105103,5.5,0.458333343,4,33.33333206,2,2,0.00241838,0.00241838,4,0.483091801,7.50E-05,0.01061256,2,682276,683102,0.121211946,0.121065378,4,0.000585564,0.1252767,3,3.5,0.003623188,0.004227053,3.5,0.875,0.333767354,0.023900779,0,23,367,10,0,1,4,25,5,42,0,16,5,5,187,1,5,25,47,2,8,10,3,92,25,5,47,147,70,1.27,35,117,10,91,2,5,5,58,2,2,1,2,8,5,0,16,9.2,4,240,57,1,3,2,0,2,2,1,26,12,0.915531335,1,0,1,1,4,0,0,0,0
